76,50,63,67,5,72,18,43,13,41,21,35,58,24,78,1,9,17,23,47
80,28,47,52,46,40,37,72,26,62,8,66,56,3,57,25,73,14,45,31
5,15,50,32,62,39,34,58,68,17,11,54,33,37,53,76,38,78,16,41
49,42,72,57,52,48,56,30,64,5,69,67,37,3,41,44,25,78,47,73
30,37,15,13,79,47,68,31,3,39,60,33,27,45,34,17,73,61,69,43
76,12,13,80,36,43,26,49,78,48,28,19,27,42,34,30,23,54,77,29
41,16,58,20,3,66,9,46,42,44,59,33,38,14,17,24,26,22,2,68
32,65,64,33,38,76,28,4,34,62,60,41,29,39,71,11,51,54,19,59
53,12,9,39,55,60,5,68,1,7,20,11,69,75,2,18,71,33,43,45
49,39,62,12,54,72,7,9,30,25,15,38,35,23,78,66,77,73,28,20
80,71,66,51,21,26,59,12,62,1,7,3,15,65,23,32,55,36,40,35
20,57,76,80,3,31,47,2,14,78,69,25,63,30,73,79,71,6,9,1
56,3,50,24,63,39,13,16,45,15,37,22,20,1,36,42,34,2,11,35
26,51,68,44,61,53,52,23,62,70,75,58,60,19,48,33,73,34,21,18
62,8,65,7,41,23,4,12,11,61,66,54,29,16,76,59,38,3,50,22
5,32,9,57,11,17,43,16,79,69,37,59,78,65,62,76,60,46,33,52
40,42,33,31,62,52,5,43,44,60,18,32,12,78,68,53,75,35,76,14
43,34,35,52,45,51,80,70,76,14,42,4,9,24,8,41,17,2,30,62
3,69,43,44,58,79,68,34,39,55,29,2,59,1,10,80,74,26,31,6
65,47,17,35,22,20,1,70,16,52,19,42,53,33,69,56,11,28,50,48
43,71,37,74,60,53,45,14,6,50,1,24,22,70,36,38,23,63,56,47
55,20,80,27,33,16,50,12,28,67,71,18,35,54,9,23,66,78,49,48
48,9,21,8,18,23,13,31,67,40,16,77,57,50,2,43,24,25,58,3
13,38,24,23,16,12,48,6,17,59,40,58,62,9,74,56,37,3,29,45
72,56,14,18,19,5,52,39,66,69,57,7,60,20,28,42,43,76,51,26
9,33,43,25,15,28,32,71,67,62,11,20,59,6,50,76,5,56,53,75
53,20,69,80,22,47,13,15,24,67,61,75,51,41,68,8,7,14,43,49
71,54,76,8,27,6,57,13,55,60,52,59,73,75,34,12,32,66,33,20
25,43,45,29,54,79,80,41,60,22,36,21,5,74,35,59,61,18,72,57
39,50,79,69,77,7,28,27,64,55,34,73,24,12,26,31,9,43,74,70
48,76,10,3,72,50,67,73,78,6,80,18,4,57,34,75,30,42,14,22
6,57,29,59,74,22,16,53,73,18,7,1,10,21,25,15,12,80,78,23
2,33,80,34,27,22,24,10,30,1,9,65,66,61,79,68,29,19,51,20
16,68,61,24,6,43,27,10,12,69,45,47,36,74,70,2,25,19,72,40
49,56,12,20,41,3,55,11,15,62,74,72,77,54,27,28,73,43,66,39
41,22,6,31,27,76,36,8,25,60,45,10,7,74,57,75,79,23,15,71
1,37,76,32,16,21,3,56,6,12,19,43,23,64,8,39,31,11,7,67
9,46,23,53,80,77,54,22,24,12,10,17,7,27,31,21,39,29,70,59
4,39,79,52,53,71,35,22,42,32,17,63,72,19,66,48,62,14,59,33
4,46,80,68,10,7,53,74,48,23,32,49,59,62,28,15,40,17,71,75
6,69,73,79,36,19,44,66,67,26,58,40,1,39,57,80,68,9,22,43
33,57,34,53,51,72,69,10,32,2,77,60,39,70,14,78,40,73,49,12
28,27,5,14,1,3,73,4,70,6,35,8,53,51,33,32,15,76,19,18
48,78,80,70,64,27,16,46,39,66,52,75,5,74,51,14,9,35,49,68
51,57,37,52,64,58,20,35,56,36,77,38,65,41,9,13,40,8,23,70
75,44,6,31,25,49,67,12,45,60,80,26,18,58,50,30,27,62,11,39
57,79,29,72,76,65,61,43,45,10,34,78,8,64,67,28,52,42,55,38
19,43,21,24,9,60,66,10,28,45,63,18,26,73,65,49,29,50,8,33
60,20,32,43,47,8,72,14,73,79,4,75,23,76,78,27,9,65,1,63
13,48,30,14,56,12,22,10,18,24,33,38,21,36,2,74,3,44,72,71
3,50,19,76,33,47,5,28,72,77,52,15,41,53,30,71,55,9,12,13
58,26,72,22,37,59,67,57,51,21,60,23,12,39,34,69,7,74,79,80
55,46,10,68,9,6,30,4,72,49,57,13,40,51,80,33,1,60,31,62
17,75,51,27,54,28,14,3,19,61,80,69,35,31,37,76,22,25,24,49
55,69,8,23,79,60,16,24,75,78,14,29,62,27,4,67,61,43,11,52
25,17,5,20,8,36,58,44,48,79,42,74,56,69,78,2,30,19,53,40
6,45,24,61,2,77,60,75,10,52,49,71,7,47,70,5,28,37,13,44
44,63,37,13,27,6,62,68,28,78,73,19,12,49,3,64,10,46,75,79
75,12,29,39,54,60,32,10,73,6,28,22,44,62,65,8,15,31,41,18
61,49,41,67,44,29,73,70,58,32,5,28,19,64,66,37,30,63,43,16
12,27,29,39,15,44,37,62,77,54,2,74,78,53,55,66,58,10,7,19
48,39,37,43,30,61,49,16,71,73,38,29,35,60,51,69,66,63,41,19
1,2,60,28,19,13,63,6,20,17,16,58,57,26,79,32,76,66,12,40
69,40,20,33,12,26,31,48,30,13,14,41,54,32,67,16,6,42,35,65
56,11,25,76,54,28,3,36,45,35,16,17,55,70,60,39,48,47,59,21
79,36,2,5,74,76,56,47,63,78,80,15,18,25,59,30,41,12,73,23
48,57,24,6,43,71,68,76,38,75,52,61,70,20,64,67,79,74,55,34
61,30,2,38,9,43,27,10,3,32,55,6,49,12,60,68,22,51,80,70
26,32,18,44,70,24,4,80,31,56,9,73,20,76,29,6,14,54,61,69
4,1,75,23,9,6,25,67,57,73,5,12,72,78,56,26,16,48,29,14
41,30,65,70,10,44,68,8,4,60,6,34,74,31,49,9,38,75,16,35
13,63,71,3,59,67,76,48,16,17,54,21,44,73,60,30,41,75,23,32
33,66,57,72,14,42,28,9,8,46,30,52,75,58,3,70,1,16,31,23
16,53,14,74,43,78,35,39,72,42,45,57,44,12,26,9,29,13,46,10
37,72,29,28,33,1,31,3,35,13,54,69,57,76,46,9,60,63,62,80
79,72,78,40,41,21,10,70,11,3,73,26,65,27,50,4,66,42,36,80
17,69,46,78,49,74,61,14,75,12,37,3,25,19,4,39,28,53,22,41
24,66,68,43,7,37,57,78,53,48,34,9,2,76,54,52,44,73,20,3
48,41,52,32,12,11,35,26,44,31,40,7,4,36,70,51,38,76,79,16
5,73,44,30,12,49,63,55,52,71,15,56,79,39,72,8,65,41,76,35
11,44,40,28,63,33,76,46,45,80,38,60,79,77,15,5,68,50,37,25
8,67,34,7,62,70,71,19,69,17,13,63,60,73,38,12,44,16,46,78
46,28,39,22,24,20,1,77,38,3,33,70,80,32,65,40,54,44,12,4
77,74,44,23,10,42,56,67,71,52,61,3,6,51,63,37,65,54,68,11
31,2,60,30,3,39,24,72,1,8,47,17,63,52,67,57,13,71,68,48
16,59,43,44,30,60,45,41,10,20,4,51,54,2,38,5,25,77,19,72
24,16,76,22,37,63,49,69,38,34,12,73,3,48,56,80,21,29,43,41
65,50,33,12,61,18,63,25,73,40,56,37,19,11,28,38,42,59,4,23
73,35,62,11,21,14,65,58,27,38,28,49,79,6,39,30,40,48,26,5
18,79,32,47,51,42,40,77,41,8,46,76,1,29,69,44,71,55,72,60
25,4,71,8,70,36,53,65,73,3,72,5,47,7,59,61,51,14,60,17
69,22,54,56,77,27,17,64,62,71,51,34,50,76,13,20,66,26,11,58
19,77,27,44,78,43,15,75,60,56,9,10,1,48,4,36,30,16,37,51
4,57,63,33,27,8,69,19,43,24,42,17,32,75,13,35,49,73,67,34
66,46,10,80,59,71,8,60,44,74,78,65,43,1,22,79,3,36,51,70
48,22,17,40,19,39,26,33,41,31,20,25,18,3,78,70,5,44,36,32
48,37,45,8,54,64,20,28,36,56,12,49,68,21,14,66,22,16,61,67
20,26,65,18,73,29,12,47,49,48,69,60,52,4,1,77,14,16,45,63
8,14,67,34,53,4,50,27,60,56,76,16,63,65,80,69,39,38,44,43
76,39,79,37,48,5,33,51,80,65,30,28,15,78,32,2,47,63,21,12
36,42,72,18,12,31,53,34,60,1,15,24,14,61,62,43,52,27,6,19
1,29,2,80,76,25,67,44,23,46,20,55,22,57,53,72,30,63,54,70
14,57,2,7,41,15,74,6,77,35,47,68,43,67,61,10,29,51,19,78
55,13,16,67,23,26,59,1,62,58,43,31,9,44,30,66,47,6,19,46
45,7,10,12,77,70,56,14,20,67,9,33,71,65,78,75,34,25,21,49
78,41,42,77,62,18,31,12,36,72,76,20,8,2,69,7,10,49,33,25
40,20,9,39,79,70,50,55,14,51,34,33,42,19,45,15,73,29,17,6
78,68,57,24,59,71,9,2,13,28,14,6,56,74,33,1,52,20,55,67
16,44,78,45,29,36,12,10,55,49,8,41,67,73,69,4,19,79,80,52
39,45,17,66,22,24,77,29,33,51,16,25,52,61,15,5,58,60,79,78
55,49,30,80,66,60,62,29,76,31,54,22,38,65,37,41,50,56,68,73
5,1,43,80,13,31,14,41,19,49,63,68,73,75,51,40,44,47,27,7
28,66,69,43,17,8,64,63,58,53,59,54,46,35,13,23,77,71,33,61
36,34,44,2,18,76,11,35,66,8,79,41,10,20,49,55,50,9,56,75
29,62,39,6,45,38,67,40,8,11,10,57,37,15,65,74,36,71,2,24
50,18,70,15,67,66,78,55,24,58,17,71,6,25,41,3,45,61,37,60
78,46,74,3,20,19,79,67,37,38,65,56,52,77,49,36,61,50,11,47
75,74,24,3,58,17,5,51,25,50,7,48,42,69,63,29,33,26,49,10
66,74,15,19,49,72,26,7,29,11,35,61,42,24,68,65,23,8,63,62
54,63,45,28,43,23,39,68,58,30,12,77,19,8,9,76,31,52,10,36
8,3,45,53,25,80,4,12,33,17,23,9,42,67,22,27,10,31,7,16
28,24,23,50,71,8,30,45,51,18,61,10,33,25,74,69,34,54,5,59
16,55,44,7,32,6,20,9,17,11,19,80,49,40,41,64,2,34,71,74
59,53,5,65,56,4,27,11,24,41,72,38,29,50,55,79,62,69,74,34
25,3,57,38,59,54,34,78,55,31,77,65,73,35,61,70,14,43,8,12
35,79,4,65,14,26,39,64,29,38,73,69,20,51,58,57,41,54,43,40
61,71,26,41,79,54,50,8,77,56,17,23,62,42,48,10,65,75,51,80
56,78,16,73,57,8,41,58,61,12,42,48,80,45,29,34,36,74,77,53
13,35,60,24,21,68,44,64,71,51,78,8,4,58,27,11,18,49,47,80
59,12,34,47,45,19,29,37,1,52,33,48,35,67,74,50,39,38,78,72
47,77,36,80,65,79,4,26,29,35,46,10,25,63,34,53,45,12,48,30
7,42,2,37,48,77,20,5,73,67,59,6,57,65,30,70,26,34,39,80
68,50,74,79,66,34,55,44,3,73,15,28,36,72,20,33,43,71,1,67
3,57,16,76,27,13,2,28,20,11,77,30,68,21,45,66,33,19,29,47
4,35,2,59,14,58,9,68,63,38,61,19,40,30,1,8,34,65,32,47
18,66,55,2,72,52,8,16,80,28,7,25,67,53,71,48,77,43,70,58
64,75,66,54,78,70,19,29,22,72,71,77,27,67,16,76,69,80,57,74
16,78,1,45,62,70,35,55,5,69,77,36,66,53,61,67,43,6,19,31
53,12,45,44,3,27,23,64,54,66,47,55,15,49,24,71,29,68,37,61
79,23,62,30,57,8,68,80,47,15,2,74,64,63,25,5,32,12,24,66
4,22,53,61,19,38,42,29,41,50,60,16,6,25,72,1,80,5,24,28
51,39,23,24,18,80,45,25,15,38,56,13,55,11,33,69,9,8,7,59
48,39,67,44,51,27,18,17,56,16,25,66,73,55,49,30,21,31,4,9
37,74,25,50,68,31,63,2,79,9,36,39,62,66,69,12,27,32,17,8
36,24,49,61,20,64,62,58,43,1,34,35,6,18,76,23,73,69,53,42
58,14,49,69,21,72,33,11,42,36,48,35,59,62,50,28,76,12,6,31
14,49,46,2,76,19,13,40,67,56,70,59,31,21,64,4,43,30,23,20
60,49,29,3,13,28,41,39,58,71,30,73,33,45,16,75,6,61,15,22
29,76,9,33,30,75,26,64,18,44,61,25,38,12,23,20,52,70,48,17
24,68,55,13,58,66,75,73,65,56,57,40,1,15,60,43,39,5,80,47
58,72,23,6,52,80,63,74,27,29,37,57,36,54,10,55,31,25,77,60
35,39,29,13,45,55,46,22,33,64,2,67,11,74,34,21,20,62,63,49
76,20,73,49,36,29,24,7,71,66,45,23,10,6,70,25,12,2,3,53
54,44,47,43,38,35,53,18,23,56,64,61,20,66,51,62,28,17,42,34
20,34,10,38,80,44,60,3,16,40,9,13,64,72,24,30,19,74,37,14
35,29,4,23,79,40,41,30,39,75,63,52,24,3,11,8,62,66,57,73
62,49,55,68,23,75,35,70,29,77,5,57,16,25,76,56,80,18,64,51
17,28,35,32,27,72,74,59,34,26,77,7,63,9,25,30,76,78,23,11
28,67,15,76,61,14,62,25,18,73,26,32,57,27,21,1,47,56,78,69
12,46,30,59,56,43,39,73,45,67,21,2,76,64,1,14,63,4,41,32
17,37,27,44,33,19,65,3,31,20,80,57,59,36,52,73,50,43,5,11
80,50,38,51,18,55,26,56,3,15,19,46,75,77,16,42,74,60,49,6
76,17,25,58,23,24,20,14,68,57,56,7,5,71,63,9,41,32,64,4
78,73,11,21,1,54,71,6,25,32,72,66,14,67,34,51,44,41,28,43
33,55,71,63,11,27,35,6,54,57,21,59,8,74,49,12,46,4,79,17
73,48,69,72,70,29,34,20,62,59,40,63,39,22,43,47,17,42,44,64
56,59,19,61,65,76,75,21,30,35,5,12,15,42,44,22,48,50,4,9
59,75,23,71,64,68,70,45,54,20,2,9,63,78,11,58,62,29,55,76
67,49,20,30,64,70,71,21,29,73,27,35,16,62,15,72,80,37,46,5
53,29,56,79,34,71,32,18,11,57,2,51,25,17,26,16,78,59,76,50
14,6,30,41,13,16,46,47,28,58,29,17,39,2,48,40,57,70,9,51
7,64,29,65,56,46,39,22,41,77,23,12,36,25,74,42,79,16,52,14
74,80,29,3,33,11,16,63,57,62,15,56,53,31,20,78,14,46,21,32
9,49,15,57,72,59,46,14,40,7,11,29,3,4,36,51,67,48,38,42
13,61,69,80,56,31,49,41,75,70,33,10,6,18,16,62,8,52,7,67
71,64,21,14,7,5,47,44,32,59,31,40,4,16,33,24,52,63,36,68
49,50,31,72,41,48,14,75,34,1,74,61,2,54,46,38,33,17,78,4
23,55,64,33,3,2,62,16,63,75,4,56,29,11,77,6,70,22,35,38
45,53,54,60,33,28,7,68,38,51,15,25,4,18,52,56,26,13,74,77
17,5,65,40,25,43,77,19,36,24,53,1,11,28,37,60,46,33,35,51
41,28,19,20,71,64,76,33,2,73,68,17,47,10,61,58,30,1,49,72
69,22,27,74,21,17,16,50,3,79,66,76,54,48,78,44,53,64,72,39
18,73,41,20,67,21,53,40,51,42,58,77,10,37,22,26,50,9,54,17
30,51,76,48,63,42,12,73,18,44,32,78,22,54,43,28,33,64,69,8
42,59,48,35,71,7,5,62,45,64,56,77,46,78,25,73,27,8,40,10
33,10,55,26,2,3,36,20,27,60,30,8,56,4,21,52,61,40,25,79
47,62,19,53,57,18,12,65,27,80,21,41,30,20,59,46,3,9,31,42
28,19,72,63,76,75,45,3,34,36,55,15,43,57,48,61,42,31,52,59
58,54,64,1,22,3,18,14,46,36,44,13,20,32,8,62,9,33,52,39
14,17,63,66,54,78,28,21,53,77,33,38,58,37,5,68,12,61,70,60
77,4,47,66,15,50,68,64,24,13,18,29,25,40,53,11,59,37,43,3
51,20,75,40,80,24,7,71,15,38,60,4,70,66,48,14,30,72,49,45
32,64,10,50,9,26,43,58,68,44,29,55,46,6,24,67,60,23,69,35
67,79,69,32,5,61,11,64,75,58,14,26,7,41,34,50,3,74,22,24
63,14,10,54,8,59,53,5,74,71,23,4,61,38,40,73,19,42,12,69
42,31,44,13,76,48,61,50,52,19,46,75,77,8,70,49,33,43,72,1
6,76,21,70,52,66,55,68,44,50,62,27,2,43,56,49,37,12,74,69
74,56,80,47,28,10,49,34,69,43,25,26,5,18,75,52,51,40,73,11
35,4,12,1,69,41,28,46,36,55,26,58,22,32,7,61,80,50,23,53
36,68,75,27,35,22,74,45,46,1,62,40,39,64,3,24,69,11,59,19
41,17,73,38,27,78,74,54,22,62,14,12,24,26,58,36,23,71,4,5
38,78,25,75,69,37,21,56,18,4,44,23,22,7,46,35,13,26,45,49
21,19,62,80,12,65,22,28,1,25,42,37,52,73,40,46,26,5,31,17
51,5,20,58,75,29,45,23,10,42,77,57,43,62,8,47,9,49,2,35
47,11,55,75,53,59,41,79,39,70,48,42,30,4,57,33,26,58,22,17
64,56,1,31,40,44,45,79,17,30,74,13,43,2,18,19,59,73,8,4
57,18,12,47,54,41,76,62,80,36,64,10,34,2,31,3,67,29,49,58
16,75,1,4,6,36,69,13,66,42,68,76,18,9,3,64,49,26,10,48
24,29,37,26,33,34,73,56,20,35,8,39,3,71,54,43,78,38,64,22
57,44,61,8,3,55,72,78,28,36,62,24,30,51,67,31,34,7,68,2
35,44,41,66,29,43,16,2,60,32,64,40,38,51,12,59,28,34,67,17
32,66,25,27,43,1,24,23,30,79,11,76,62,49,80,71,42,14,40,56
59,15,35,37,60,29,28,74,4,75,36,6,7,53,24,67,43,26,27,45
70,67,10,2,72,22,34,65,24,60,9,59,78,57,73,51,63,29,38,7
36,6,73,27,35,63,32,8,60,59,54,31,46,52,37,5,71,74,58,28
20,46,41,32,38,52,12,49,63,75,73,36,39,30,68,19,14,66,17,1
3,37,9,44,30,48,73,26,78,19,34,52,67,42,66,33,80,45,65,2
15,37,29,67,72,36,19,17,2,22,30,57,73,14,18,52,55,16,42,46
27,28,72,76,57,73,51,59,8,2,12,34,20,4,44,13,56,74,42,10
42,27,52,33,50,23,7,29,44,22,72,53,6,1,13,76,66,64,75,4
79,46,37,45,1,50,73,44,6,56,48,68,19,60,72,9,2,58,66,40
6,26,32,33,27,53,46,51,44,34,72,38,13,2,76,58,78,45,67,40
67,18,29,71,20,38,53,12,33,42,15,77,19,51,13,6,36,45,76,75
25,75,60,13,55,28,18,80,37,52,9,40,39,12,54,62,79,63,2,19
60,47,55,54,78,77,3,64,16,46,27,29,6,28,42,25,63,15,38,70
50,6,74,56,42,2,68,64,62,73,41,29,46,27,61,55,36,70,17,34
27,25,58,69,14,76,67,44,47,38,78,2,54,60,31,45,59,5,7,48
74,14,5,55,42,2,8,68,19,1,3,72,37,26,25,71,30,56,18,47
21,73,11,46,32,1,28,78,19,53,76,43,27,49,9,77,23,67,33,16
47,23,56,18,24,80,2,9,16,7,28,3,26,4,73,66,30,17,55,41
5,12,77,4,57,73,52,55,65,76,32,29,70,20,58,3,41,19,38,14
22,29,71,2,15,36,49,54,38,73,77,61,28,50,24,40,13,7,8,3
76,51,72,46,43,47,2,64,62,69,27,57,10,30,8,23,77,37,7,42
6,4,10,72,44,57,7,35,8,75,63,15,11,50,43,47,19,1,76,36
22,6,17,39,14,76,66,43,38,30,44,53,68,57,25,8,47,24,60,40
60,61,18,22,67,78,36,71,46,76,65,44,63,75,42,45,2,8,51,20
39,62,5,74,58,80,77,61,46,56,59,11,76,55,19,13,60,23,3,29
64,73,10,52,48,29,60,31,69,37,6,59,75,28,25,36,2,77,32,57
44,56,40,35,74,2,67,53,39,15,45,13,70,5,77,29,63,59,37,55
14,8,2,9,69,76,70,7,73,62,21,77,18,55,39,4,3,16,37,59
14,23,48,45,30,36,75,67,13,58,19,24,72,68,69,44,9,39,12,37
71,44,76,49,41,5,2,54,55,34,68,21,60,15,17,46,27,30,39,12
9,44,56,48,60,66,47,8,67,41,22,72,18,1,10,32,21,17,62,42
39,16,77,26,1,27,35,40,37,75,60,31,24,8,53,13,41,44,33,64
54,55,23,58,46,1,37,7,35,49,10,19,24,11,5,76,9,52,22,20
54,8,73,44,70,57,72,24,3,13,48,6,55,47,60,38,16,56,64,58
38,53,28,74,55,40,71,23,14,65,37,70,35,67,60,36,10,31,29,7
43,10,63,79,41,66,40,5,77,46,61,56,19,34,14,37,80,67,68,64
6,19,40,27,12,75,72,22,20,77,52,10,36,64,80,28,31,51,29,21
42,70,46,71,77,8,18,65,6,61,63,79,45,75,21,23,38,11,69,76
21,38,79,16,27,49,58,78,54,44,3,11,57,76,36,1,14,80,68,19
11,64,18,8,32,61,63,16,19,57,58,23,37,21,3,44,76,29,17,47
39,75,46,36,69,30,14,13,72,31,50,68,29,15,60,19,20,48,67,43
5,17,37,30,25,14,41,70,32,55,27,63,74,39,22,77,40,51,47,31
54,61,15,73,75,35,79,12,45,2,47,67,66,58,50,37,44,26,52,6
70,78,16,5,69,62,22,71,53,1,28,8,21,9,63,41,68,24,35,46
75,80,14,45,33,12,37,66,73,30,77,23,78,11,54,71,10,57,67,56
40,58,2,61,63,23,47,72,33,26,18,52,38,78,64,30,25,31,68,59
27,52,23,35,9,56,25,44,76,41,42,61,13,21,67,38,77,17,31,51
51,50,25,70,12,54,52,42,59,44,73,68,9,8,6,60,37,66,77,40
25,74,48,44,41,36,45,19,43,57,2,29,7,50,16,6,65,5,32,70
74,21,61,39,48,49,5,55,73,53,44,33,77,79,23,8,78,3,45,27
48,73,69,47,3,7,79,24,1,13,35,32,55,60,41,61,80,56,74,31
25,62,11,48,76,80,6,29,5,73,53,17,19,12,65,56,24,79,69,14
77,49,52,39,17,47,80,9,13,60,8,23,46,34,73,36,65,21,1,25
31,19,42,58,51,27,35,65,40,14,67,9,4,47,63,49,16,66,24,7
27,46,36,33,44,28,11,50,14,15,40,7,31,80,26,65,67,42,4,59
33,49,68,20,10,34,21,7,69,26,38,55,56,46,16,4,3,50,48,59
14,13,49,30,2,35,26,40,73,19,22,6,75,24,9,18,70,60,36,79
34,15,65,75,8,3,61,66,44,16,24,39,30,27,55,25,49,72,48,47
29,70,33,60,75,77,34,71,63,46,31,61,38,40,69,37,18,9,19,53
63,55,6,48,69,72,77,25,71,53,42,43,31,2,34,16,14,79,57,44
1,15,14,80,43,26,5,67,52,55,25,47,68,71,64,21,30,70,17,63
17,62,69,2,45,43,26,8,19,71,80,56,63,27,10,20,76,61,25,23
74,73,55,40,59,34,36,66,22,60,47,53,1,71,77,37,61,48,8,7
53,28,39,69,5,55,30,43,3,49,72,10,50,11,76,75,22,15,56,25
7,35,58,9,28,55,10,46,74,38,2,40,26,52,37,11,39,14,23,80
46,8,19,26,77,35,1,45,53,56,72,33,38,49,63,52,41,23,47,34
79,20,46,6,80,76,18,1,48,56,50,55,27,74,43,33,14,34,28,47
65,11,63,24,66,56,4,73,28,39,26,35,77,7,68,64,52,23,36,22
78,46,80,77,33,20,58,39,3,76,10,69,60,48,64,44,5,72,59,66
35,2,77,31,57,17,72,36,44,33,54,21,11,62,19,34,4,13,3,43
3,58,26,12,18,19,65,13,53,79,61,50,74,16,68,63,38,41,77,28
56,49,63,53,7,32,51,45,29,71,46,18,33,42,25,41,35,1,47,58
59,32,71,35,49,52,50,29,74,66,2,26,78,13,38,80,21,73,27,16
39,34,58,44,11,17,42,74,64,20,19,3,8,4,18,60,53,1,51,10
30,20,17,32,50,21,52,59,80,44,65,49,23,6,27,14,60,56,75,76
24,51,19,2,18,38,23,42,45,74,72,1,26,52,12,61,16,14,46,35
71,16,49,39,62,35,27,6,53,13,11,47,24,70,38,22,64,45,28,58
26,49,14,46,34,20,5,4,80,57,75,2,32,52,43,11,76,47,67,72
8,27,70,54,7,56,42,50,3,26,20,64,10,68,72,76,53,59,49,5
17,32,21,75,55,74,24,43,16,57,72,15,7,71,8,59,35,4,60,36
67,48,53,19,41,76,44,61,63,65,74,40,34,29,30,3,2,72,46,18
80,40,4,22,30,9,66,14,68,21,76,77,2,20,24,23,3,12,44,67
71,9,72,79,56,2,26,27,78,63,35,40,32,55,21,46,34,8,13,5
60,26,78,77,67,4,15,14,38,74,57,54,9,16,39,30,41,35,36,34
75,19,76,79,64,45,70,21,43,4,42,1,41,7,65,2,34,10,61,14
7,28,19,58,36,4,32,29,79,73,24,80,17,78,14,12,18,2,25,35
11,58,53,10,72,59,36,65,69,46,34,61,16,1,55,51,56,8,52,39
64,78,8,33,76,24,5,51,32,34,3,1,22,42,68,37,60,79,40,77
29,38,54,44,78,61,39,45,12,43,15,80,33,27,36,25,37,70,50,28
44,31,56,3,78,46,49,23,55,29,61,2,26,39,27,35,73,1,65,41
21,49,69,10,17,53,36,4,59,38,60,9,75,57,68,33,37,76,54,14
72,5,59,64,49,63,57,11,70,77,51,26,3,16,10,28,79,7,67,37
25,42,5,34,29,47,16,26,50,11,72,40,79,68,2,44,21,43,4,65
69,33,65,38,40,23,68,7,53,46,3,75,35,19,26,52,11,47,78,29
9,30,16,39,3,22,29,32,27,70,59,37,35,11,23,61,54,6,4,10
14,63,37,46,70,13,39,60,57,30,72,20,31,58,53,28,51,23,38,15
6,3,76,51,66,25,58,39,80,31,27,57,77,5,69,40,13,43,8,61
62,65,60,57,66,37,32,40,74,29,55,38,11,2,45,4,36,52,78,77
74,34,6,23,66,48,73,24,46,3,45,38,56,69,37,41,49,75,2,52
53,56,24,25,78,16,68,9,48,43,80,74,36,28,70,37,34,2,64,12
6,13,44,72,36,73,14,31,16,11,35,38,9,4,40,71,34,22,67,17
20,52,30,56,23,64,50,73,11,80,53,24,45,29,74,51,4,59,69,33
72,7,34,10,58,6,2,48,11,51,3,4,47,73,1,42,15,77,26,53
38,23,72,39,22,44,65,56,2,42,11,31,29,14,50,19,47,21,48,43
26,35,38,27,61,76,10,17,40,22,64,54,68,37,52,45,60,23,70,12
31,5,35,30,65,58,72,44,27,68,32,28,49,55,2,29,75,56,53,33
76,18,32,19,24,53,64,16,43,56,42,6,79,68,5,52,51,62,17,29
32,11,33,76,39,64,77,66,8,34,12,55,16,37,80,52,63,43,38,36
69,13,31,7,52,16,49,14,56,23,1,62,72,10,21,44,58,5,4,79
68,78,67,21,26,57,49,25,60,52,79,15,64,41,27,34,28,77,53,56
55,78,21,3,49,22,48,1,17,8,27,62,11,24,53,19,74,2,47,52
42,77,4,8,17,16,50,22,10,73,59,14,47,28,67,18,33,51,26,41
5,9,27,68,72,69,61,75,39,19,47,52,74,62,64,45,1,29,12,24
52,38,56,14,3,78,2,32,8,26,69,23,22,46,65,21,73,1,24,9
32,10,31,6,9,11,54,4,28,42,58,64,23,46,68,39,15,79,29,18
10,71,13,1,47,40,77,14,51,31,34,9,15,62,69,59,64,33,28,36
53,2,39,45,55,37,21,77,50,49,76,6,56,40,5,75,66,71,24,9
59,34,15,49,2,28,8,65,18,21,60,69,22,66,10,44,71,41,12,26
33,50,19,37,8,39,1,49,78,51,60,71,11,69,40,38,58,48,68,22
28,52,13,75,36,12,43,5,17,79,74,39,8,41,30,55,25,72,10,59
18,45,54,65,16,41,61,59,12,51,55,35,66,46,40,10,21,1,38,57
66,58,17,48,34,61,53,19,56,51,18,9,4,15,50,55,62,30,44,76
30,48,40,16,33,39,26,60,74,50,71,28,46,45,21,53,3,37,72,34
51,78,47,17,71,49,37,60,22,14,9,45,24,62,7,29,64,16,3,46
70,12,73,78,31,69,25,22,71,44,21,68,43,26,9,6,20,4,49,65
8,26,17,20,64,50,61,7,35,11,22,46,23,19,37,80,12,45,79,1
60,7,47,55,80,43,53,5,46,45,22,35,57,63,74,50,8,72,76,79
7,5,55,41,22,38,39,6,65,66,75,26,57,17,31,42,27,34,80,15
6,10,31,76,1,51,75,7,43,61,16,77,42,72,50,49,74,46,34,78
5,18,44,32,78,31,28,34,13,68,57,56,35,4,43,69,22,24,75,64
18,5,61,54,69,76,44,10,74,51,11,38,71,79,55,28,56,52,30,21
11,34,12,61,36,37,71,31,46,20,25,72,19,3,13,29,28,59,57,75
65,45,46,37,28,38,75,21,64,80,6,61,67,49,8,20,54,2,14,58
66,14,53,21,12,61,65,74,70,23,57,39,20,46,2,4,56,54,10,58
35,65,47,26,75,5,19,63,29,31,3,34,55,79,2,60,78,72,54,39
73,5,74,32,36,10,26,25,76,13,80,64,71,7,51,3,58,75,44,57
34,61,3,58,69,20,63,45,9,36,27,24,51,59,2,28,14,80,18,37
79,53,31,16,71,62,39,60,6,38,11,56,47,15,12,52,5,10,26,30
